Id Sensore;Data-Ora;Valore Medio Giornaliero; Minimo Valore Medio Orario; Massimo Valore Medio Orario
9007;28/09/2012 00:00;13.6;8.6;19.7
9007;29/09/2012 00:00;13.2;11.9;15.5
9007;30/09/2012 00:00;15.5;12.3;19.4
9007;01/10/2012 00:00;14.4;11.8;18.8
9007;02/10/2012 00:00;14.1;9.3;19.9
9007;03/10/2012 00:00;14;10.5;18.7
9007;04/10/2012 00:00;12.8;10.4;17.2
9007;05/10/2012 00:00;12.9;9;18.5
9007;06/10/2012 00:00;14.1;9.5;19.8
9007;07/10/2012 00:00;15.6;12.5;20.8
9007;08/10/2012 00:00;13.4;9.6;17.1
9007;09/10/2012 00:00;14;12;18.1
9007;10/10/2012 00:00;13.2;11.1;15.3
9007;11/10/2012 00:00;12.6;10.4;15.5
9007;12/10/2012 00:00;13;9.2;16.3
9007;13/10/2012 00:00;10.9;7.3;14.8
9007;14/10/2012 00:00;10.8;8.2;13
9007;15/10/2012 00:00;8.6;5.4;10.9
9007;16/10/2012 00:00;8.4;3.9;15.3
9007;17/10/2012 00:00;8.2;4.4;10.8
9007;18/10/2012 00:00;12;8.9;16.1
9007;19/10/2012 00:00;12.4;8.8;18.3
9007;20/10/2012 00:00;12.4;7.5;20.4
9007;21/10/2012 00:00;13.6;8.5;20.9
9007;22/10/2012 00:00;14.2;9.8;21.8
9007;23/10/2012 00:00;13.6;9.4;20.5
9007;24/10/2012 00:00;11.9;8;19.2
9007;25/10/2012 00:00;11;6.8;18.3
9007;26/10/2012 00:00;10.4;8.7;11.3
9007;27/10/2012 00:00;10.2;6.6;12.8
9007;28/10/2012 00:00;2.7;1;6.3
9007;29/10/2012 00:00;1.9;-1;7.6
9007;30/10/2012 00:00;2.8;-1.8;8
9007;31/10/2012 00:00;5.5;3.3;8.3
9007;01/11/2012 00:00;7.9;6.2;10.2
9007;02/11/2012 00:00;8.8;6.6;12.9
9007;03/11/2012 00:00;8.5;7.3;9.8
9007;04/11/2012 00:00;9.3;8.4;10.3
9007;05/11/2012 00:00;10.6;5.3;17.1
9007;06/11/2012 00:00;7.2;3.1;13.5
9007;07/11/2012 00:00;6;1.7;13.1
9007;08/11/2012 00:00;6.4;2.6;11.8
9007;09/11/2012 00:00;7.1;2.3;13.1
9007;10/11/2012 00:00;7.1;6.7;7.4
